Parameter,Object,Object timestamp,Writable,Writable timestamp,Value,Value type,Value timestamp,Notification,Notification timestamp,Access list,Access list timestamp
InternetGatewayDevice.LANDevice.1.Hosts.Host.148.AddressSource,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"DHCP",xsd:string,2025-08-01T21:20:08.018Z,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.148.HostName,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"M2102J20SG",xsd:string,2025-08-01T21:20:08.018Z,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.148.IPAddress,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"192.168.1.5",xsd:string,2025-08-01T21:20:08.018Z,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.148.InterfaceType,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"802.11",xsd:string,2025-08-01T21:20:08.018Z,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.148.LeaseTimeRemaining,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"18863",xsd:int,2025-08-01T21:20:08.018Z,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.148.MACAddress,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"42:F1:52:36:5E:96",xsd:string,2025-08-01T21:20:08.018Z,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.149,true,2025-08-01T21:13:11.602Z,false,2025-08-01T21:13:11.602Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.149.Active,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"false",xsd:boolean,2025-08-01T21:20:08.018Z,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.149.AddressSource,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"DHCP",xsd:string,2025-08-01T21:20:08.018Z,,,,
InternetGatewayDevice.LANDevice.1.Hosts.Host.149.HostName,false,2025-08-01T21:36:37.760Z,false,2025-08-01T21:36:37.760Z,"POCO-F6",xsd:string,2025-08-01T21:20:08.018Z,,,,
